ADDRESS,POSTAL,POWER OUT TIME,POWER RESTORE TIME,POWER DURATION
6032 NW 35TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3755 NW 64TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6701 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3531 NW 65TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3616 NW 55TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3606 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6715 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
2609 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6329 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6236 NW 35TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6102 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5515 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6203 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3660 NW 64TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5924 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6320 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5925 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
2713 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5600 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5931 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3505 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3749 NW 56TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5816 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3711 NW 59TH PL, CATV GRU ID 373",32653,9/11/17 1:06,9/11/17 13:22,12:15
6018 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
"5805 NW 37TH ST, IC 12/10",32653,9/11/17 1:06,9/11/17 13:22,12:15
6228 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
2817 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5429 NW 34TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3701 NW 56TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3003 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3438 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6517 NW 29TH TER, SMP 2/17",32653,9/11/17 1:06,9/11/17 13:22,12:15
6204 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
2840 NW 67TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
4221 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3205 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3421 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3631 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3743 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6007 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3429 NW 68TH RD,32653,9/11/17 1:06,9/11/17 13:22,12:15
3718 NW 68TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3647 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3411 NW 67TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3406 NW 62ND PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6724 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3530 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6431 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6519 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3751 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6241 NW 36TH DR, STOPPED 05/08/14",32653,9/11/17 1:06,9/11/17 13:22,12:15
5912 NW 26TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3727 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6322 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5611 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6229 NW 34TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
2701 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6113 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5630 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6613 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3718 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3722 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6105 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3518 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3432 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5518 NW 34TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3920 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3717 NW 66TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6018 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3916 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
5730 NW 26TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6626 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6008 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6124 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5526 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5805 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6114 NW 35TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6725 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3730 NW 58TH PL, CLUB HSE",32653,9/11/17 1:06,9/11/17 13:22,12:15
3721 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6017 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5816 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5833 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6803 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3328 NW 68TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6233 NW 34TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3609 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3443 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6123 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3639 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5912 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6239 NW 35TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5927 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3742 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6101 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5610 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6428 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6116 NW 35TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5936 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6407 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3762 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6118 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
2731 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5601 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6035 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3649 NW 64TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6036 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
2732 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6332 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5610 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6111 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5620 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6501 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3231 NW 54TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6616 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5731 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3754 NW 56TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6604 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6624 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5932 NW 26TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5806 NW 26TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5916 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6133 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
4018 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6409 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3727 NW 66TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3935 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6815 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6120 NW 35TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5921 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6746 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3837 NW 58TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3919 NW 58TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3731 NW 59TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3017 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3438 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6013 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3205 NW 54TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6008 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6102 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6714 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
2619 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3755 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5516 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6728 NW 34TH WAY, PHOTOVOLTAIC ELECTRIC METER",32653,9/11/17 1:06,9/11/17 13:22,12:15
6711 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5416 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6410 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
"5631 NW 28TH TER, CATV GRU ID 17",32653,9/11/17 1:06,9/11/17 13:22,12:15
6705 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3229 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
2830 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6658 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5902 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3444 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5609 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3780 NW 58TH PL, POOL",32653,9/11/17 1:06,9/11/17 13:22,12:15
3415 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3749 NW 54TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3601 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6714 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6533 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5610 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5904 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6025 NW 38TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6143 NW 38TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6406 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6602 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6020 NW 43RD ST, IC 07/11; 12/13",32653,9/11/17 1:06,9/11/17 13:22,12:15
3712 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6033 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5630 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5825 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3612 NW 61ST LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5631 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6814 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3618 NW 67TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6415 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5621 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3215 NW 67TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3720 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
2649 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3627 NW 64TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5515 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
4007 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6416 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3648 NW 64TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5531 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3435 NW 67TH AV, PUMP;SMP 8/14",32653,9/11/17 1:06,9/11/17 13:22,12:15
6029 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6026 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5525 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6621 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6736 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6025 NW 34TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3742 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6014 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6200 NW 35TH TER, CLUB HSE",32653,9/11/17 1:06,9/11/17 13:22,12:15
6522 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6437 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3311 NW 54TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3416 NW 62ND PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6901 NW 37TH ST, SLC96",32653,9/11/17 1:06,9/11/17 13:22,12:15
3939 NW 62ND LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6110 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5811 NW 38TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5731 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3758 NW 54TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6324 NW 35TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6115 NW 34TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6124 NW 35TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6415 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3456 NW 60TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6417 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6200 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6136 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3436 NW 67TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6629 NW 34TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6126 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6725 NW 34TH WAY,32653,9/11/17 1:06,9/11/17 13:22,12:15
6724 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6715 NW 34TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6021 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3455 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3111 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6735 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6725 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6305 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6228 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6212 NW 35TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3410 NW 67TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3705 NW 64TH PL, CATV GRU ID 51",32653,9/11/17 1:06,9/11/17 13:22,12:15
6225 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5932 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6745 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6320 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5922 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3723 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3848 NW 62ND LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6747 NW 34TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3134 NW 68TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6202 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3628 NW 55TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
5611 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6130 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6522 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
6630 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3022 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3735 NW 64TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
4204 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3753 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5912 NW 34TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6203 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6207 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3714 NW 54TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6726 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6626 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3110 NW 67TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
4144 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6110 NW 35TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6020 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6511 NW 37TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3443 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6031 NW 34TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6615 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3524 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3616 NW 68TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6110 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"3915 NW 62ND AV, SMP 5/16",32653,9/11/17 1:06,9/11/17 13:22,12:15
6131 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5426 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5601 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
2721 NW 57TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3921 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6721 NW 35TH WAY,32653,9/11/17 1:06,9/11/17 13:22,12:15
5922 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6709 NW 31ST TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6705 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3713 NW 56TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3932 NW 62ND LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6130 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
2930 NW 67TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3010 NW 54TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6237 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6513 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6110 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3215 NW 54TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
5610 NW 26TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6228 NW 35TH TER, CATV GRU ID 270",32653,9/11/17 1:06,9/11/17 13:22,12:15
4004 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6020 NW 43RD ST, TOWER",32653,9/11/17 1:06,9/11/17 13:22,12:15
6416 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3726 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5832 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5417 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
2804 NW 62ND AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3444 NW 68TH RD,32653,9/11/17 1:06,9/11/17 13:22,12:15
3748 NW 56TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6123 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3750 NW 56TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5914 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3931 NW 58TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3006 NW 68TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
6603 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3437 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6101 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6114 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5425 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5600 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6019 NW 32ND ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5902 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6518 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6712 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6111 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5921 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5830 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
"6028 NW 36TH DR, PUMP;SMP 5/12",32653,9/11/17 1:06,9/11/17 13:22,12:15
4038 NW 59TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3421 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3734 NW 54TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6421 NW 33RD TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3615 NW 61ST LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
3730 NW 61ST PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3734 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3955 NW 64TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5816 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
3654 NW 64TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6542 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
3121 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5600 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3621 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
5816 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6734 NW 36TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5600 NW 29TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6025 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3318 NW 68TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
5935 NW 37TH DR,32653,9/11/17 1:06,9/11/17 13:22,12:15
5805 NW 27TH ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
5826 NW 26TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3602 NW 55TH LN,32653,9/11/17 1:06,9/11/17 13:22,12:15
6510 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6035 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6008 NW 27TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3214 NW 68TH AV,32653,9/11/17 1:06,9/11/17 13:22,12:15
3512 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6502 NW 30TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
3554 NW 63RD PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
3706 NW 55TH PL,32653,9/11/17 1:06,9/11/17 13:22,12:15
6126 NW 33RD ST,32653,9/11/17 1:06,9/11/17 13:22,12:15
6503 NW 28TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
5621 NW 29TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
6048 NW 36TH TER,32653,9/11/17 1:06,9/11/17 13:22,12:15
